taxon_id,taxon,categoria,estatus,countFilteredRegistro,id_registro,latitud,longitud,altitud,estado,municipio,localidad,precipitacion,temperatura,color_grano,hileras_mazorca,longitud_promedio
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,567dd96a40f5cdd4046d719c9ab909de,19.7028333,-96.8508888,1814,VERACRUZ DE IGNACIO DE LA LLAVE,ACATLAN,La Esperanza,1641.3113,14.601,"['rojo naranja', 'rojo', 'rojo oscuro']",13.2,18.78
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,81ec00e727a1d619e4fd6e53d93f75eb,23.8283333,-99.16,264,TAMAULIPAS,VICTORIA,Ejido Miguel Hidalgo,628.1732,23.1306,['blanco'],12,16.4
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,4e36adfa7f82792622f8f2239e95c0c1,18.3173888,-95.2286111,82,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRES TUXTLA,"Tulapan, carretera Salto de Eyipantla-Abrevadero",1464.9263,24.8611,['blanco cremoso'],11.4,18.62
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,27701260d50a1f72c9049830192d6299,19.9163339,-89.4983594,124,YUCATAN,TEKAX,Beníto Juárez,1088.2235,25.0305,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,359e426947efb237a2f288a612013970,19.9163339,-89.4983594,124,YUCATAN,TEKAX,Beníto Juárez,1088.2235,25.0305,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,319dc1ac4476e5f0d175a4898e7c9b4c,16.0813056,-96.7421389,1506,OAXACA,SANTA CATARINA LOXICHA,Arroyo Hueso,980.6652,20.0598,['blanco'],12.75,17.65
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,f725ca110440e327220fdc0eac4b9b1e,23.88,-106.4875,188,SINALOA,SAN IGNACIO,Cabazán,854.6172,24.5449,['blanco cremoso'],11.85,19.275
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,419692290ce862c21b1e725c20d1a1eb,16.8275,-98.7441697,355,GUERRERO,SAN LUIS ACATLAN,San Luis Acatlán,1614.0107,26.2291,"['blanco', 'amarillo claro']",no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,90fcbab186e52f6723d1c96aaa69e198,17.76,-92.5975,15,TABASCO,MACUSPANA,Macuspana,2375.4814,26.5453,"['blanco', 'rojo']",16,12.5
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d33f3768f41c00bc10e48fcaf9c7bebb,21.5361388,-105.1221944,302,NAYARIT,SAN BLAS,Mecatán,1354.3348,23.9155,['blanco'],11.8571428571429,15.9857142857143
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ec5c1b61e6f7c3e178d0bf4eac08acdd,16.2352961,-92.0120238,1530,CHIAPAS,LA INDEPENDENCIA,Quistajito,1247.2432,18.1618,['amarillo claro'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ae200ce4c3e37e1c4eca86a07d56b53a,24.0088889,-99.1661111,198,TAMAULIPAS,GUEMEZ,Ejido Crucitas,644.8931,23.4251,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,9ac5b9c7ba0e0f7ed9c74ce3f41db674,23.2302778,-98.9708333,243,TAMAULIPAS,LLERA,Rancho Viejo,739.2844,23.473,['blanco'],8,14
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,26e14fa9fc4e6bfd92b872627f33f8a9,17.9774997,-96.1941697,31,OAXACA,SAN JOSE CHILTEPEC,San José Chiltepec,2289.8118,25.0219,"['blanco', 'amarillo claro']",no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,3b81252b1d268fa97d5682239e98bd2b,20.1736392,-89.0180817,48,YUCATAN,CHACSINKIN,Chacsinkin,1133.3221,25.4879,"['rojo', 'azul']",10.4,15.42
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d0b7d508e120bd761213452afc642623,20.1736392,-89.0180817,48,YUCATAN,CHACSINKIN,Chacsinkin,1133.3221,25.4879,['amarillo claro'],9.2,17.33
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,e59e5a930a456adbcac89abf5da8087c,20.1736392,-89.0180817,48,YUCATAN,CHACSINKIN,Chacsinkin,1133.3221,25.4879,['amarillo naranja'],13.2,13.95
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,5dfb84c1f3590274b73a7bbaae0d77ea,22.3883611,-103.7313888,1342,JALISCO,MEZQUITIC,Mezquitic,548.5742,19.932,['blanco cremoso'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,970c3c6fecceee24327a0988ba7ede25,20.2624338,-97.3549347,47,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,Pajasco Limonar,1490.2476,24.3394,['blanco cremoso'],12.6,19.15
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8805574f4b3406fcd1131110a4f3a2c6,18.1,-95.9309997,10,OAXACA,LOMA BONITA,Ejido El Obispo,1892.7136,25.4353,['blanco'],14,12.6
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8c618641f86bfa4f96f7b98318140184,18.1,-95.9309997,10,OAXACA,LOMA BONITA,Ejido El Obispo,1892.7136,25.4353,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b4d9f683e8bab51bdc72d085800f3c2d,18.1,-95.9309997,10,OAXACA,LOMA BONITA,Ejido El Obispo,1892.7136,25.4353,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,739ff9af6a30c042bf5411c3d811228a,22.33333,-99.9327797,1040,SAN LUIS POTOSI,RIOVERDE,El Carmen,324.4507,20.5503,['azul oscuro'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,250e4b7de95f1b9287f85abce4816021,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,['blanco cremoso'],12.2,21.46
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8c0dcc5afac8e73be83cea2f75783ec8,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,"['blanco', 'amarillo naranja', 'naranja']",11.2,21.08
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,902515156f3612538cb5a3e7460b3fb3,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,['blanco cremoso'],13,21.37
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b09bf1cb2168587cddaf2f538fd4abdc,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,['blanco cremoso'],10.4,21.2
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,e0cd97cac11e5fc447c7912765d8aae4,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,['blanco cremoso'],12.4,21.56
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,e61bb11b977a61cb88b2d80ae2f4b9f1,20.4502222,-97.4833055,101,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,Manuel María Contreras,1249.6891,24.2341,['blanco cremoso'],11,20.83
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a24c2688aeddade781004802c66ebd2d,19.0763897,-88.4563897,20,QUINTANA ROO,BACALAR,"Los Divorciados, al interior del Ejido Divorciados",1187.2628,25.0247,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,c7e8321e5ec65e86027162c8c9a3cf19,19.0763897,-88.4563897,20,QUINTANA ROO,BACALAR,"Los Divorciados, al interior del Ejido Divorciados",1187.2628,25.0247,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,f412c65d86afa09d5a98d5aac00f3b82,19.0763897,-88.4563897,20,QUINTANA ROO,BACALAR,"Los Divorciados, al interior del Ejido Divorciados",1187.2628,25.0247,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,078213677e7c3bdac3165eccc6fc6a27,20.1865502,-97.3938141,203,PUEBLA,TENAMPULCO,Poza Verde,1794.6417,23.7143,['blanco cremoso'],11.4,18.59
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a038d7d2b0d595280fb41cf320329762,18.3289166,-95.1273333,484,VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO,"La Candelaria, carretera Catemaco-Juan Díaz Covarrubias",1730.156,22.8527,['blanco cremoso'],11,17.05
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d7982d384b3bdc5aa5e910aa2a894b37,16.7636097,-99.5622197,96,GUERRERO,SAN MARCOS,San Juan Grande,1273.288,26.0913,"['blanco', 'amarillo claro']",no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,53de31f26db1e404aeb58eff6530b8c4,24.2638897,-99.4874997,356,TAMAULIPAS,HIDALGO,5 de mayo,809.0024,22.3379,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,66b6feea43fd3d2dfa1884e149ea042b,20.3227767,-90.0580519,5,CAMPECHE,CALKINI,Cerca de Dzitbalché,1156.7181,25.8463,['naranja'],12.4,16.37
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,84d46b108a92904202c8deaec8e4b05e,20.3227767,-90.0580519,5,CAMPECHE,CALKINI,Cerca de Dzitbalché,1156.7181,25.8463,['blanco'],11.4,16.4
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,1a3772ffb44b68df4a9cc1b2d5f018b6,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,29511ce7390872343781b77930ad660b,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,2bd9af2133167282553ab2676e7a61cc,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,48f6f2b6f22c9f214e9acf8fa8da1502,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,92e74f19ebbe4b4d5d2bdbb330aa6c39,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,978f75d07abcf2f9061d3d4502da5f65,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a398cc944f4a7ee9d159ed6a86cb3499,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b2cc78ba2d1199210845b4e526b6a077,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d3d9032e73bdf31baf33db2d62f7a83f,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ddd31e29d0ec83adebf0604b5523fa81,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ff902f03d63db7d16e648dfcd8eeeabd,16.91083,-92.9441697,1358,CHIAPAS,SOYALO,SOYALO,1295.9146,19.5091,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,32bfde18c1577413cd316150732d22a4,18.5716113,-89.0271836,116,QUINTANA ROO,OTHON P. BLANCO,REFORMA,1018.881,24.4591,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,9c538324557f814bcbbf8097eaf9aaa4,18.5716113,-89.0271836,116,QUINTANA ROO,OTHON P. BLANCO,REFORMA,1018.881,24.4591,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,c50dd24067c33a5495bf2a4a8083d2d1,18.5716113,-89.0271836,116,QUINTANA ROO,OTHON P. BLANCO,REFORMA,1018.881,24.4591,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,9b7f69e901491215b1ecdc265aa594e8,22.0338611,-104.8623333,246,NAYARIT,RUIZ,El Naranjo,1236.7167,25.8921,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a32f175f69f3e70382bad62dc47a2583,22.0338611,-104.8623333,246,NAYARIT,RUIZ,El Naranjo,1236.7167,25.8921,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,dcd3d57b6fe4f012de5fc61c814b3068,22.0338611,-104.8623333,246,NAYARIT,RUIZ,El Naranjo,1236.7167,25.8921,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,da84a18d3f59d3a3216036e0fd4abb90,15.8208333,-96.5713333,178,OAXACA,CANDELARIA LOXICHA,Barrio Coyote,1061.0361,25.3304,['blanco'],11.7,16.145
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,305df1c9de9a43440fa0796c407cef30,17.0055597,-92.46944,1201,CHIAPAS,PANTELHO,Pantelho,1564.0806,20.4142,"['blanco', 'amarillo claro']",14,19.4
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b19e6d62323dc081dfd560bbab6b048a,17.0055597,-92.46944,1201,CHIAPAS,PANTELHO,Pantelho,1564.0806,20.4142,['blanco'],10,17.5
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,1400208db0da4d529f66b0a4919b5bc7,20.1132775,-97.4045563,200,PUEBLA,AYOTOXCO DE GUERRERO,Rancho Nuevo,1938.2316,23.5652,['blanco cremoso'],12.25,17.6875
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8b517546109a11bc07211a380a4dcd8b,20.7523055,-97.8352777,268,PUEBLA,FRANCISCO Z. MENA,Cerca de Mártires de Rancho Nuevo,1504.9045,23.0621,['blanco cremoso'],12.5714285714286,17.6428571428571
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d7e7ccb543f1f68b83fc47075b46e8de,20.7523055,-97.8352777,268,PUEBLA,FRANCISCO Z. MENA,Cerca de Mártires de Rancho Nuevo,1504.9045,23.0621,['blanco cremoso'],11.7142857142857,18.9857142857143
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,e4da15471eb3bd6cdd2409fb978bb218,26.6652797,-108.34111,359,SINALOA,CHOIX,El Babo,867.0769,23.8641,['blanco'],16,15.6
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ed84c0c56d3db631de95da2f12328821,26.6652797,-108.34111,359,SINALOA,CHOIX,El Babo,867.0769,23.8641,['amarillo claro'],14,17.7
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,08be95d1d1f4ffea8594294de13f85e9,15.3608297,-92.7608297,44,CHIAPAS,ACAPETAHUA,HIDALGO,3053.3357,27.2171,['amarillo claro'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,737e284a63ac76b14f26a5fa1fd59a1d,15.3608297,-92.7608297,44,CHIAPAS,ACAPETAHUA,HIDALGO,3053.3357,27.2171,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,83ced3545809fcdcb8aa03e64f38cff6,15.3608297,-92.7608297,44,CHIAPAS,ACAPETAHUA,HIDALGO,3053.3357,27.2171,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,ae27266f26bc8a5d30c0bef17664f8db,15.3608297,-92.7608297,44,CHIAPAS,ACAPETAHUA,HIDALGO,3053.3357,27.2171,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,5d04e5337662c2635cbec5d9e45326e8,20.252945,-97.8853608,973,PUEBLA,ZIHUATEUTLA,Zihuateutla,2432.7395,19.9258,"['blanco cremoso', 'azul']",10.6666666666667,16.4
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a414db63ea9f3efd0dc1fc9124b83e8b,20.2669505,-97.339035,51,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,Paso de Valencia,1493.4489,24.2458,['blanco cremoso'],11.8,19.2
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d1cae76f1deb113dffe9b06e2ff20095,24.1272222,-99.2625,249,TAMAULIPAS,HIDALGO,Ejido Oyama,686.981,23.2522,['blanco'],12,18
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,32f4906aedeaf21005fb9814e355cad5,19.63541,-88.7849197,28,QUINTANA ROO,JOSE MARIA MORELOS,Ejido El Naranjal,1195.6364,24.8819,['azul oscuro'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,de1a612eb77a8ae0c071f31fc806037d,19.63541,-88.7849197,28,QUINTANA ROO,JOSE MARIA MORELOS,Ejido El Naranjal,1195.6364,24.8819,"['blanco', 'amarillo claro']",16,12.5
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,82ca5f31bd7888e18dc252019dc95486,20.2882672,-97.1836852,202,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,"Benito Juárez, comunidad Benito Juárez",1630.7594,23.3322,['blanco cremoso'],12.6,18.85
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,002cd98d86eb6d5303c5a762b2f90c42,21.1930556,-98.1430556,126,VERACRUZ DE IGNACIO DE LA LLAVE,TANTOYUCA,"Los Ajos, Sta. Clara",1247.1945,23.7725,['blanco'],12,21.2
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8db571fea82248ac61ed4c3ac61a99f8,21.1930556,-98.1430556,126,VERACRUZ DE IGNACIO DE LA LLAVE,TANTOYUCA,"Los Ajos, Sta. Clara",1247.1945,23.7725,"['blanco', 'amarillo']",12,17.6
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d6f4730edc2e07301b796e550cadaaae,21.1930556,-98.1430556,126,VERACRUZ DE IGNACIO DE LA LLAVE,TANTOYUCA,"Los Ajos, Sta. Clara",1247.1945,23.7725,"['amarillo', 'blanco']",10,16.8
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,921d5581fa0d6cad095911b9a1de99bc,20.139183,-97.3993911,194,PUEBLA,AYOTOXCO DE GUERRERO,El Arenal,1933.8615,23.4602,['blanco cremoso'],11.6,20.9
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,d84a2ccb6b31c9fbc392f2a201900d42,21.16111,-97.8516697,261,VERACRUZ DE IGNACIO DE LA LLAVE,TEPETZINTLA,Km 48 Tepetzintla,1260.1676,23.1291,"['blanco', 'amarillo claro']",no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b04a5a96200a36cf14994abce07ddb6a,23.45,-99.3388889,679,TAMAULIPAS,JAUMAVE,Ejido La Cinco de Mayo,531.6595,21.5715,['blanco'],12,10.7
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,3271c6cb85d1ded14811b3b733aac839,22.1316661,-99.6011125,1304,SAN LUIS POTOSI,ALAQUINES,Alaquines,614.6238,18.783,['blanco cremoso'],14.4,20.05
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8490f33166a317b699a1bd50e459a38e,22.4890278,-99.1894444,246,TAMAULIPAS,NUEVO MORELOS,Ampliación Reforma,1135.9192,23.7794,['blanco cremoso'],11.84,15.784
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,5a4c5e57077017d648ac5849519caa35,21.3827777,-98.9938888,738,SAN LUIS POTOSI,XILITLA,Xilitla,1274.0366,21.7995,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,7af634e9b17253d618b52895cb79bc10,21.3827777,-98.9938888,738,SAN LUIS POTOSI,XILITLA,Xilitla,1274.0366,21.7995,['amarillo claro'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,89b7b595b48ecc990c2a08ea0e68b08f,21.3827777,-98.9938888,738,SAN LUIS POTOSI,XILITLA,Xilitla,1274.0366,21.7995,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,f7c020fc98e7dc065c68288cfa59809d,21.3827777,-98.9938888,738,SAN LUIS POTOSI,XILITLA,Xilitla,1274.0366,21.7995,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,4e02db8ca347fb46af62925c1bacffa5,20.6174997,-98.82083,1279,HIDALGO,METZTITLAN,PALO BLANCO,422.1394,19.1015,"['blanco', 'amarillo claro']",no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,db6a44b40f4ae70cf21bbad4545e7271,20.2569161,-97.2036666,58,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,"Plan de Limón, 0.5 km del pozo público",1516.6702,24.0517,['blanco cremoso'],11.6,18.09
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,a22f4de6e76995ef8ec7a41c6fb2018b,19.8941697,-97.9775,2154,PUEBLA,ZACATLAN,Cuacuilco,827.4938,14.129,no disponible,no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,2d061485ef2612d5260356d5bb13ee7f,16.5146827,-93.1183166,858,CHIAPAS,SUCHIAPA,Ejido La Palma,1058.0015,23.5554,"['blanco cremoso', 'amarillo claro', 'naranja', 'rojo naranja']",12,19
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,30d27ce1936b3125755e9ff27af398bc,16.5146827,-93.1183166,858,CHIAPAS,SUCHIAPA,Ejido La Palma,1058.0015,23.5554,['blanco'],13,16.4
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,c106f31f06d48e1987fd3d8738c53be5,16.5146827,-93.1183166,858,CHIAPAS,SUCHIAPA,Ejido La Palma,1058.0015,23.5554,['blanco'],12,19
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,6896be5805c1f93508041b5adeede117,16.3608297,-92.21083,1915,CHIAPAS,COMITAN DE DOMINGUEZ,Efraín A. Gutiérrez,1110.4902,16.4237,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,1f809b58be31f16a1f658f906b40b1a8,24.3218889,-98.5769167,172,TAMAULIPAS,JIMENEZ,Ejido Independencia,570.6401,23.6432,['blanco'],12,17.3
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,1793a48128b875a676df6dbffebdbe36,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,289ffe37b1d72b15d2b6cc282d082df5,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,40cd2d15a722d9882c95816f1ece3f6f,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,47761ce667092d7dc66df0e920dd0ab9,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,742b660943d636f85a85847ca22ed604,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,8dacce3fd64d69c2d252f4e664468406,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,954274fdc111d95e443694546042a9c2,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,9aa705db54c29d10f5556979479ed6da,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,acb69879f5ec42b824a22ee67ccd6594,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
79238ANGIO,Zea mays subsp. mays raza Tuxpeño,raza,aceptado,4064,b6fad3a5346c58a148b981f4285ec7a7,16.2122222,-93.3363888,596,CHIAPAS,VILLAFLORES,francisco villa,1346.759,24.3134,['blanco'],no disponible,no disponible
